37 Elements, 100 Iterations Max, -3.0 Tolerance, drho=-0.5

Iteration 1:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
254.26	-118.26	2.3284	5.2750	5.6699	-24.272	-22.450
254.64	-117.05	1.9589	5.6699	6.0800	-23.061	-22.882
255.08	-114.99	1.5439	6.0800	6.4550	-21.001	-22.191
255.39	-113.26	1.2383	6.4550	6.8249	-19.272	-21.143
255.82	-111.93	1.0451	6.8249	7.2150	-17.942	-19.867
256.17	-111.03	1.0409	7.2150	7.5349	-17.042	-18.322
256.46	-110.72	1.0156	7.5349	7.9149	-16.732	-17.731
256.93	-110.33	0.98470	7.9149	8.3499	-16.342	-17.100
257.33	-108.97	0.81327	8.3499	8.7949	-14.982	-15.859
257.82	-107.29	0.65278	8.7949	9.1900	-13.302	-14.123
258.12	-105.6	0.46288	9.1900	9.6850	-11.611	-12.256
258.81	-104.26	0.41243	9.6850	10.234	-10.272	-10.491
259.22	-103.78	0.50755	10.234	10.630	-9.7920	-9.7328
259.6	-103.69	0.54894	10.630	10.994	-9.7019	-9.6705
259.95	-103.83	0.56996	10.994	11.405	-9.8419	-9.8820
260.42	-104.07	0.62315	11.405	11.810	-10.081	-10.047
260.76	-104.13	0.64252	11.810	12.195	-10.141	-10.120
261.19	-104.07	0.62628	12.195	12.590	-10.081	-10.149
261.55	-103.63	0.54071	12.590	13.039	-9.6419	-9.8802
262.09	-103.2	0.50124	13.039	13.514	-9.2120	-9.3831
262.5	-103.62	0.59411	13.514	13.989	-9.6320	-9.5591
263.04	-104.21	0.66073	13.989	14.494	-10.221	-10.128
263.51	-104.32	0.70397	14.494	14.905	-10.331	-10.166
263.86	-103.45	0.48253	14.905	15.565	-9.4620	-9.7759
264.83	-101.72	0.34013	15.565	16.299	-7.7319	-7.8421
265.33	-99.888	0.24126	16.299	16.799	-5.9000	-5.9349
265.83	-97.987	0.13035	16.799	17.299	-3.9989	-4.0036
266.33	-96.32	0.06175	17.299	17.884	-2.3319	-2.3442
267.0	-94.988	0.01028	17.884	18.555	-1.0	-1.0183

Iteration 7:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
248.78	-99.838	0.47375	-0.25499	0.25499	-5.8499	-5.6604
249.29	-102.47	0.48664	0.25499	1.6799	-8.482	-8.5133
251.63	-106.34	0.81823	1.6799	2.9799	-12.352	-12.258
251.89	-108.92	1.7363	2.9799	3.3249	-14.932	-12.088
252.32	-111.92	2.0134	3.3249	3.7849	-17.932	-15.393
252.81	-115.15	2.3959	3.7849	4.2800	-21.162	-18.443
253.31	-117.85	2.6570	4.2800	4.7999	-23.861	-21.235
253.85	-118.66	2.6049	4.7999	5.2750	-24.671	-22.794
254.26	-118.26	2.4154	5.2750	5.6699	-24.272	-23.244
254.64	-117.05	1.9674	5.6699	6.0800	-23.061	-23.594
255.08	-114.99	1.4872	6.0800	6.4550	-21.001	-22.717
255.39	-113.26	1.1490	6.4550	6.8249	-19.272	-21.409
255.82	-111.93	0.95327	6.8249	7.2150	-17.942	-19.850
256.17	-111.03	0.97986	7.2150	7.5349	-17.042	-18.188
256.46	-110.72	0.96791	7.5349	7.9149	-16.732	-17.534
256.93	-110.33	0.94851	7.9149	8.3499	-16.342	-16.886
257.33	-108.97	0.77139	8.3499	8.7949	-14.982	-15.594
257.82	-107.29	0.61359	8.7949	9.1900	-13.302	-13.807
258.12	-105.6	0.43212	9.1900	9.6850	-11.611	-11.878
258.81	-104.26	0.40194	9.6850	10.234	-10.272	-10.256
259.22	-103.78	0.51037	10.234	10.630	-9.7920	-9.6599
259.6	-103.69	0.55044	10.630	10.994	-9.7019	-9.6603
259.95	-103.83	0.56805	10.994	11.405	-9.8419	-9.8839
260.42	-104.07	0.62479	11.405	11.810	-10.081	-10.068
260.76	-104.13	0.64355	11.810	12.195	-10.141	-10.151
261.19	-104.07	0.62308	12.195	12.590	-10.081	-10.168
261.55	-103.63	0.52934	12.590	13.039	-9.6419	-9.8419
262.09	-103.2	0.49307	13.039	13.514	-9.2120	-9.3232
262.5	-103.62	0.59759	13.514	13.989	-9.6320	-9.5595
263.04	-104.21	0.66517	13.989	14.494	-10.221	-10.169
263.51	-104.32	0.71186	14.494	14.905	-10.331	-10.232
263.86	-103.45	0.46755	14.905	15.565	-9.4620	-9.7026
264.83	-101.72	0.33487	15.565	16.299	-7.7319	-7.7678
265.33	-99.888	0.23959	16.299	16.799	-5.9000	-5.9047
265.83	-97.987	0.13013	16.799	17.299	-3.9989	-4.0021
266.33	-96.32	0.06116	17.299	17.884	-2.3319	-2.3441
267.0	-94.988	0.00940	17.884	18.555	-1.0	-1.0131

Iteration 8:
Distance	Gmeas	Depth	X1		X2		Ganom	Gcalc
248.78	-99.838	0.48279	-0.25499	0.25499	-5.8499	-5.7195
249.29	-102.47	0.48515	0.25499	1.6799	-8.482	-8.5071
251.63	-106.34	0.82270	1.6799	2.9799	-12.352	-12.296
251.89	-108.92	1.8720	2.9799	3.3249	-14.932	-12.286
252.32	-111.92	2.1346	3.3249	3.7849	-17.932	-15.752
252.81	-115.15	2.5256	3.7849	4.2800	-21.162	-18.936
253.31	-117.85	2.7824	4.2800	4.7999	-23.861	-21.822
253.85	-118.66	2.6945	4.7999	5.2750	-24.671	-23.410
254.26	-118.26	2.4644	5.2750	5.6699	-24.272	-23.839
254.64	-117.05	1.9420	5.6699	6.0800	-23.061	-24.083
255.08	-114.99	1.4053	6.0800	6.4550	-21.001	-23.000
